"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","Condition_QC_MeanIntensity","Condition_BLANK_MeanIntensity","Condition_Control_MeanIntensity","Condition_Treatment_MeanIntensity","QC_1_07-Aug-24_10149","QC_1_07-Aug-24_10161","QC_1_07-Aug-24_10173","QC_1_07-Aug-24_10185","QC_1_07-Aug-24_10192","QC_1_08-Aug-24_10204","QC_1_08-Aug-24_10216","B9_PBS_1_08-Aug-24_10218","B9_PBS_2_08-Aug-24_10219","B9_PBS_3_08-Aug-24_10220","B9_PBS_4_08-Aug-24_10221","B9_DMSO_1_08-Aug-24_10223","B9_DMSO_2_08-Aug-24_10224","B9_DMSO_3_08-Aug-24_10225","B9_DMSO_4_08-Aug-24_10226","QC_1_08-Aug-24_10228","B9_Comp_1_08-Aug-24_10235","B9_Comp_2_08-Aug-24_10236","B9_Comp_3_08-Aug-24_10237","B9_Comp_4_08-Aug-24_10238","QC_1_08-Aug-24_10240","QC_1_08-Aug-24_10252","QC_1_08-Aug-24_10266","QC_1_08-Aug-24_10278","QC_1_09-Aug-24_10290","QC_1_09-Aug-24_10302","QC_1_09-Aug-24_10314","QC_1_09-Aug-24_10328","QC_1_09-Aug-24_10335","QC_1_09-Aug-24_10347","QC_1_09-Aug-24_10359","B9_PBS_1_09-Aug-24_10361","B9_PBS_2_09-Aug-24_10362","B9_PBS_3_09-Aug-24_10363","B9_PBS_4_09-Aug-24_10364","B9_DMSO_1_10-Aug-24_10366","B9_DMSO_2_10-Aug-24_10367","B9_DMSO_3_10-Aug-24_10368","B9_DMSO_4_10-Aug-24_10369","QC_1_10-Aug-24_10371","B9_Comp_1_10-Aug-24_10378","B9_Comp_2_10-Aug-24_10379","B9_Comp_3_10-Aug-24_10380","B9_Comp_4_10-Aug-24_10381","QC_1_10-Aug-24_10383","QC_1_10-Aug-24_10395","QC_1_10-Aug-24_10407","QC_1_10-Aug-24_10419","QC_1_10-Aug-24_10431","QC_1_10-Aug-24_10443","QC_1_10-Aug-24_10455","QC_1_11-Aug-24_10467","QC_1_11-Aug-24_10474","QC_1_11-Aug-24_10486","QC_1_11-Aug-24_10498","B9_PBS_1_11-Aug-24_10500","B9_PBS_2_11-Aug-24_10501","B9_PBS_3_11-Aug-24_10502","B9_PBS_4_11-Aug-24_10503","B9_DMSO_1_11-Aug-24_10505","B9_DMSO_2_11-Aug-24_10506","B9_DMSO_3_11-Aug-24_10507","B9_DMSO_4_11-Aug-24_10508","QC_1_11-Aug-24_10510","B9_Comp_1_11-Aug-24_10517","B9_Comp_2_12-Aug-24_10522","B9_Comp_3_12-Aug-24_10523","B9_Comp_4_12-Aug-24_10524","QC_1_12-Aug-24_10526","QC_1_12-Aug-24_10538","QC_1_12-Aug-24_10550","QC_1_12-Aug-24_10562","QC_1_13-Aug-24_10574"
780,30.54,814.41572,181.42729,,,,ION=[M+H]+,,,7693.93,0.00,5237.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3361.42,3292.35,3090.19,4371.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7693.93,5271.18,5547.56,5121.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6497.12,7497.97,5094.61,6012.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
781,28.92,218.01931,192.72174,,,,ION=[M+H]+,,,5481.80,3439.04,0.00,3227.03,4215.22,4181.07,0.00,3465.26,3851.63,2933.99,3194.87,3251.15,0.00,0.00,0.00,0.00,0.00,3325.00,3168.81,5481.80,4090.14,3416.33,4081.13,4950.94,4853.89,3014.69,3834.23,2759.79,3632.31,3564.31,3099.94,3915.93,3294.29,3201.12,3734.36,4565.93,0.00,0.00,0.00,0.00,2722.97,3533.90,3021.84,5305.93,3924.27,3126.68,4042.86,5018.16,4386.12,3411.82,3998.94,2920.43,3116.27,3574.28,3294.56,3990.24,3706.44,3554.46,3641.01,3264.53,0.00,0.00,0.00,0.00,3923.72,4097.58,4142.86,0.00,4029.65,3878.99,3803.68,4463.89,4560.01,3444.02,4074.28,3136.61,3139.79,3437.69
782,30.46,403.67906,193.05765,,,,ION=[M+H]+,,,5364.43,3956.04,0.00,3281.14,2994.70,4263.36,3600.23,4876.67,3947.78,3661.10,3323.32,4030.08,0.00,0.00,0.00,0.00,3407.43,2866.98,2417.31,2857.04,3056.12,3193.56,2230.93,2109.17,2372.43,2943.19,5250.25,4162.36,3867.57,3288.39,4282.88,3344.35,4614.26,3747.80,5252.92,3867.61,0.00,0.00,0.00,0.00,3275.15,3200.19,3220.88,4020.70,3650.39,3170.19,2396.25,3353.62,3700.07,3526.02,3308.19,3897.59,4392.30,3626.12,3827.32,4712.91,4181.92,4299.02,3209.32,5364.43,0.00,0.00,0.00,0.00,3245.38,3455.15,3027.39,4380.01,4047.04,3734.54,3582.84,3196.69,2896.10,4432.69,3676.53,3222.11,4202.63,3416.62
783,29.81,287.76155,173.89398,,,,ION=[M+H]+,,,13455.42,10833.03,422.65,9655.47,7802.99,11439.73,12420.23,10518.13,8849.87,10853.37,11727.55,10925.57,0.00,0.00,0.00,0.00,8967.29,8689.62,9027.47,8564.40,8739.76,7196.49,7729.74,7448.73,8216.22,8215.02,10388.82,10203.08,10135.87,10347.36,10898.35,11238.49,11566.77,12722.63,11993.94,11550.51,777.60,940.95,0.00,0.00,8837.46,8262.21,8161.68,11743.05,11703.95,6875.56,8734.42,6191.35,7352.51,11455.56,11349.25,10687.49,11590.95,9915.78,10053.33,10342.11,10892.12,10919.71,11500.57,9521.96,770.23,0.00,1227.65,1355.40,10305.02,10214.91,9637.12,13455.42,12443.66,8750.07,6662.87,10391.06,8086.91,11067.35,11429.51,10863.63,10827.72,9522.57
784,29.96,269.79021,175.0727,,,,ION=[M+H]+,,,27946.37,23789.86,13850.54,24847.76,23990.60,23146.52,22167.45,24626.86,26536.44,22699.36,24198.51,24719.56,14710.14,15485.97,14933.35,14398.36,21688.89,24559.77,27946.37,25764.75,21317.07,25784.36,26701.96,20277.20,24776.02,18573.19,23770.58,22068.90,24724.68,27527.87,23464.64,23800.47,23906.25,26944.18,21789.71,26145.86,12228.71,13177.47,11610.15,14072.58,21902.61,27207.29,26652.91,23651.31,25170.86,24544.42,23322.11,25676.18,21198.35,25820.78,22035.60,22987.44,24136.17,24308.60,20972.89,23407.19,21731.75,24143.10,25473.45,25325.63,11126.63,15231.58,14776.77,14454.72,22331.11,25001.32,27125.90,24340.85,26017.64,26762.60,23457.31,24667.62,20719.02,23194.41,24663.82,22374.97,24527.66,21804.64
785,30.21,206.99082,141.0743,,,,ION=[M+H]+,,,6956.83,4647.37,0.00,3610.86,3654.86,3912.86,5165.34,6093.30,3479.67,4697.03,5320.88,2898.88,0.00,0.00,0.00,0.00,5048.17,3736.63,0.00,5700.47,3414.22,3041.45,4145.32,4634.68,5415.98,3879.46,5590.90,6072.93,6045.75,3669.12,4372.65,0.00,4827.39,5335.03,4446.08,3703.31,0.00,0.00,0.00,0.00,3996.52,0.00,0.00,5999.65,6956.83,2599.38,3062.79,4179.83,3947.85,4748.25,4869.28,5091.06,5800.56,4684.10,4231.77,4484.50,3965.17,6321.40,5749.89,3993.80,0.00,0.00,0.00,0.00,3967.44,4759.58,3496.71,6625.19,5086.50,0.00,4606.81,4304.40,3919.85,4831.25,5556.42,3891.89,4252.08,4513.10
786,30.14,458.86403,194.3207,,,,ION=[M+H]+,,,4962.29,2564.30,0.00,3394.04,2885.44,2541.40,1907.62,2712.22,3107.27,2563.21,2648.27,1981.81,0.00,0.00,0.00,0.00,3414.66,4372.66,2077.14,3437.86,2588.50,3473.04,2458.25,3926.65,2188.37,2960.10,2200.43,2271.00,2395.39,2143.45,2207.74,2970.33,2206.98,2474.82,3556.12,3955.34,0.00,0.00,0.00,0.00,2779.24,4962.29,3089.39,2548.44,2473.95,2660.07,4881.40,2499.30,2908.08,2859.94,1476.47,3409.98,3371.76,2305.40,2507.99,1707.39,2546.13,2459.17,2387.41,3052.41,0.00,0.00,0.00,0.00,3022.07,3142.19,4423.31,3459.23,2630.94,3989.73,2428.38,3211.99,0.00,2102.53,2767.61,2461.07,2773.58,2193.18
787,29.72,206.00680,139.99176,,,,ION=[M+H]+,,,6249.61,0.00,0.00,3321.26,3585.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2569.62,3252.62,2436.66,4291.69,0.00,3056.74,3349.28,3840.72,3883.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2616.50,3316.89,0.00,5576.98,0.00,3319.49,3478.47,6249.61,4397.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3028.18,3443.34,4375.58,4947.03,0.00,3177.27,3325.19,4943.09,0.00,0.00,0.00,0.00,0.00,0.00
788,29.12,1005.27940,198.56401,,,,ION=[M+H]+,,,2343.32,0.00,1182.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1115.89,1223.35,1423.54,1196.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2343.32,1767.08,0.00,1298.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1793.05,2034.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
789,28.97,300.96043,159.32733,,,,ION=[M+H]+,,,4271.69,2764.07,0.00,3145.37,1902.06,2844.84,2711.40,2502.03,3144.69,2440.14,2521.39,3230.57,0.00,0.00,0.00,0.00,3148.53,2889.21,3414.35,3514.65,2653.85,0.00,2190.41,1952.14,1615.43,2443.36,2927.80,3157.19,2951.11,2724.00,3847.86,1692.23,3291.82,1654.41,2071.74,2542.61,0.00,0.00,0.00,0.00,2444.87,2360.46,2373.69,4271.69,3404.61,2116.40,2513.89,2507.15,0.00,2761.96,3554.76,3004.40,3235.30,2796.52,2644.80,2551.52,2629.96,2553.31,2742.63,2334.44,0.00,0.00,0.00,0.00,2668.04,3274.17,3481.27,3903.46,2850.15,2332.70,2213.29,3023.41,2359.96,2810.63,2379.31,3033.63,2727.08,2902.74
790,28.98,176.01752,137.5536,,,,ION=[M+H]+,,,11162.83,7116.61,0.00,6237.60,7580.44,6637.95,7054.52,7640.16,8237.05,7148.78,5926.18,5755.34,0.00,0.00,0.00,0.00,4632.66,4408.10,4622.24,7593.57,6482.95,6304.32,5776.02,8588.30,8366.44,8231.31,8972.57,7615.39,7928.41,6788.92,7118.73,7297.61,7085.79,7033.39,8170.84,7780.53,0.00,0.00,0.00,0.00,8017.14,6037.27,5914.10,7468.50,6406.58,5655.04,7340.03,11162.83,6394.86,8608.07,5396.65,6846.58,6850.36,8332.41,5653.78,7566.80,8495.97,6464.08,6477.00,7598.62,0.00,0.00,0.00,0.00,7907.38,4933.39,5696.44,7620.37,8543.90,6104.16,7960.36,7290.18,10022.73,7200.22,5858.64,6641.22,5107.48,6359.96
791,28.99,190.03454,176.24467,,,,ION=[M+H]+,,,4569.83,0.00,0.00,562.44,2871.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2487.05,0.00,2619.29,4204.92,2575.66,2316.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1748.34,0.00,0.00,0.00,3488.38,3551.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2513.89,0.00,4002.16,4569.83,3512.18,3619.13,0.00,0.00,0.00,0.00,0.00
792,29.16,111.88863,181.33942,,,,ION=[M+H]+,,,22889.33,18151.55,3427.18,15395.53,12916.12,16344.56,17346.21,19775.13,20637.05,13825.40,20422.78,19179.52,0.00,3785.59,4257.25,2203.75,12690.10,12787.11,12750.89,17815.81,18051.87,12050.35,9433.60,13020.97,12805.77,13557.50,17017.52,19352.07,19561.66,16473.15,22889.33,18255.95,21255.68,22125.86,0.00,18712.20,4046.94,3625.95,4249.24,3367.28,15190.28,11760.77,18357.49,18877.39,16182.59,12231.65,13692.01,15548.01,12413.01,17666.18,20873.32,21768.58,18535.42,22605.50,17133.04,19157.81,17537.14,20036.43,20746.79,20314.32,3682.75,4202.06,4043.04,3662.31,12778.64,15455.68,14870.59,21411.56,18577.81,10732.72,12135.06,17398.07,13532.18,16537.42,14383.38,20113.44,18317.25,16337.37
793,29.67,471.68224,181.26212,,,,ION=[M+H]+,,,4130.00,2413.22,656.37,2636.17,2068.94,0.00,2948.73,2699.96,1644.87,3311.19,3066.11,2086.28,1204.19,1228.32,1219.65,1469.78,2249.46,2833.48,2548.98,2959.68,2190.47,2095.19,2043.80,2478.88,2096.73,0.00,2768.42,0.00,2876.49,2969.53,2897.98,2580.17,3076.77,2655.07,3715.15,2502.92,762.63,0.00,498.33,0.00,1747.87,3191.46,0.00,3079.57,2269.79,2588.77,2602.22,0.00,1723.89,2811.46,2851.81,0.00,4130.00,0.00,3226.47,2889.83,2567.69,2831.00,3004.33,2504.75,789.60,703.96,0.00,0.00,3543.15,3160.61,2776.80,3542.98,3060.44,3232.78,1667.40,2388.18,1909.41,2286.13,2842.11,2741.94,2192.16,3089.13
794,29.44,179.89657,158.59698,,,,ION=[M+H]+,,,6552.37,3641.73,0.00,3586.24,3245.89,4106.65,3596.37,3707.71,3525.73,3478.61,4267.50,3011.95,0.00,0.00,0.00,0.00,3922.25,3937.56,2255.99,3808.13,3254.45,2735.12,2997.44,3289.89,3435.12,3543.17,4573.29,2761.71,3120.66,4150.06,3489.79,3486.19,3901.26,2621.12,3915.08,4244.78,0.00,0.00,0.00,0.00,3477.53,3277.46,0.00,4348.54,3868.02,2937.90,2092.21,3645.98,3453.78,3191.11,4627.37,3639.58,4177.77,2819.29,3796.94,3083.70,4005.81,3357.44,4271.20,3488.34,0.00,0.00,0.00,0.00,6552.37,4565.01,2452.94,4437.12,3661.60,3476.97,3156.72,4673.12,3056.37,3363.32,3884.23,3077.63,3824.92,3849.52
795,29.22,205.04783,160.20595,,,,ION=[M+H]+,,,9300.72,5468.78,0.00,6758.68,6076.77,5983.51,5487.65,5828.38,5169.01,4075.07,4307.82,7342.36,0.00,0.00,0.00,0.00,7364.43,7214.56,7278.99,4034.57,5059.96,5826.06,6565.06,6410.85,7759.78,4924.97,6011.59,6689.57,6549.41,5945.08,3908.69,6320.08,5744.56,4415.48,4762.91,6498.26,0.00,0.00,0.00,0.00,7113.90,6137.35,7208.78,9300.72,4590.25,4259.89,4930.73,7621.87,5601.12,3123.46,5285.05,5019.16,6270.04,6935.47,5658.59,5722.72,5456.72,5387.30,6599.84,5041.51,0.00,0.00,0.00,0.00,6701.62,6389.73,6789.16,5570.33,6588.99,7946.74,5867.54,4889.78,5241.85,5446.82,4915.40,3951.15,5006.64,6321.26
796,29.38,557.63121,199.66667,,,,ION=[M+H]+,,,20583.59,6456.94,16528.82,7263.47,8346.27,7808.64,5449.55,5801.28,6667.71,6817.82,5574.92,6825.13,16508.83,17121.19,14222.03,16162.52,8583.17,6210.90,8177.66,6069.31,6061.83,9079.80,7335.04,6340.32,6780.97,5019.07,5384.88,8538.20,4952.79,7941.46,6494.75,7634.12,6337.88,7454.80,7167.85,5141.65,15260.54,15883.99,15691.95,17271.83,6343.75,8142.41,8363.05,0.00,6973.99,9699.30,8268.95,10238.65,5930.52,4968.53,6766.42,6334.49,6090.35,5482.25,6377.62,7591.72,6825.51,7053.69,6006.89,6353.84,15871.27,16977.00,20583.59,16791.09,7813.62,9886.70,11299.04,6271.98,8597.84,11314.01,7289.91,9517.02,8360.76,6895.95,5302.74,5316.63,6607.07,6286.93
797,29.64,190.03300,152.84775,,,,ION=[M+H]+,,,8417.87,0.00,0.00,5240.89,5950.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4026.77,3236.95,4926.14,7805.02,0.00,3994.63,5301.43,7375.76,6062.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3761.90,4499.57,5273.28,8261.69,0.00,4611.33,8417.87,8050.66,6837.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5752.06,3583.04,4106.98,7657.33,0.00,5111.11,4482.74,5613.47,5545.21,0.00,0.00,0.00,0.00,0.00
798,30.28,999.28983,197.74588,,,,ION=[M+H]+,,,4410.60,0.00,2242.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1896.68,0.00,1551.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3461.52,1981.14,2112.25,3438.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3015.72,4410.60,2242.47,2801.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
799,30.58,830.41564,180.84534,,,,ION=[M+H]+,,,2480.02,0.00,1739.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2130.44,1354.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2136.08,1762.65,2349.28,2397.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1952.15,2480.02,1960.71,2349.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
800,31.40,313.77274,169.418,,,,ION=[M+H]+,,,7212.36,2359.28,6098.71,2275.29,3073.69,2349.16,2278.19,2673.37,2213.64,2180.18,2428.94,2146.19,6297.21,4888.67,5688.02,5573.63,2033.55,3103.28,2405.35,1567.79,2023.81,3496.84,2589.04,2530.83,3312.70,1700.46,1673.86,2435.15,2021.77,3670.34,2786.47,3262.97,2019.87,2089.51,2268.15,2738.90,7212.36,5655.37,6047.04,6071.84,2816.50,3338.32,1924.48,0.00,3184.23,3413.87,3051.96,2333.47,2629.99,1797.42,2975.28,1956.44,2411.71,1687.74,2497.76,2102.21,2348.08,1887.31,2562.63,3181.64,5987.97,6266.88,6819.90,6675.63,1927.17,3940.52,2425.95,1820.54,2690.71,4845.85,4025.24,2198.44,2456.04,2140.42,2470.48,2306.13,2074.47,2057.86
801,30.24,285.76417,174.59688,,,,ION=[M+H]+,,,13456.74,10740.95,0.00,9736.10,7597.09,11903.91,7022.46,10944.96,9258.24,11243.38,12099.22,11278.89,0.00,0.00,0.00,0.00,9228.32,8932.13,9251.47,8769.88,7867.69,5209.68,7879.85,7580.49,8329.73,8310.38,10466.23,10263.01,10180.30,10382.94,10927.80,11261.90,11585.43,12738.22,12007.67,11563.07,0.00,0.00,0.00,0.00,8846.08,8270.10,8168.77,11749.24,11709.11,6879.54,8737.21,6193.07,7353.46,11456.16,11349.95,10688.34,11591.91,9916.69,10053.95,10342.56,10892.51,10920.11,11501.03,9522.50,0.00,0.00,0.00,0.00,10306.07,10216.06,9638.36,13456.74,12445.06,8751.54,5769.39,10392.63,8088.53,11069.02,11431.22,10865.40,10829.54,9524.45
802,30.54,781.43575,239.2785,,,,ION=[M+H]+,,,8905.77,0.00,6216.45,1181.71,1725.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5959.79,5017.38,3784.01,6115.89,1110.41,1334.89,2197.42,0.00,0.00,3154.83,1439.67,1699.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7343.02,8905.77,7052.93,5937.01,0.00,1420.97,2089.43,0.00,0.00,2531.30,2119.93,1959.24,1402.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7196.15,5403.65,6206.58,5675.27,1484.62,2238.96,2303.84,0.00,0.00,2792.81,1901.73,1700.91,0.00,0.00,0.00,0.00,0.00,0.00
803,29.81,211.83161,172.46327,,,,ION=[M+H]+,,,8033.43,5813.99,3067.57,5979.64,5629.39,3977.02,4056.41,6179.33,4180.72,5538.51,5659.24,4609.76,3376.49,2567.85,2973.47,2434.05,4830.32,5659.81,7296.56,5035.47,5942.69,5168.49,6801.16,5422.12,5709.60,4311.75,6354.22,5562.44,5528.56,5820.66,5181.53,7715.17,6167.43,5936.63,7183.86,5628.15,2291.27,3536.16,3377.25,2503.83,5610.94,6772.50,7497.97,5543.36,6404.24,5492.49,7220.26,5986.80,5767.47,7750.11,8033.43,5724.06,6984.82,5479.26,7413.62,5336.60,6126.68,5865.40,6029.87,5098.11,3402.98,4134.94,3459.45,2753.10,6400.06,5294.67,6317.84,5496.19,5781.13,6171.72,5575.44,4162.86,4074.21,6206.67,5887.08,5990.03,4848.88,4623.74
804,29.81,659.52913,218.83977,,,,ION=[M+H]+,,,6701.90,114.86,5938.47,1130.09,1841.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5594.05,5263.42,5317.70,5178.28,2114.02,1333.51,0.00,0.00,0.00,1497.34,1665.04,0.00,1806.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6301.64,6162.22,6701.90,6478.20,2358.66,1614.21,0.00,0.00,0.00,3069.16,2722.37,1490.97,5971.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6057.84,6522.35,5344.74,6339.25,1424.87,2556.74,2159.05,0.00,0.00,2410.04,1460.09,0.00,0.00,0.00,0.00,4249.89,0.00,0.00
805,30.77,525.62212,195.21564,,,,ION=[M+Na]+,,,44042.57,8161.07,41070.22,10095.57,12479.21,7883.06,9802.70,8387.90,7037.98,7599.07,7844.48,9117.55,40321.36,37769.17,41641.21,43161.62,8194.82,10521.98,12134.39,4964.31,7649.24,13783.10,10716.19,8638.98,9788.52,6190.98,7985.51,9382.18,7151.40,8407.85,7536.43,8329.85,8330.06,8404.60,7998.93,9267.05,44042.57,39905.54,40573.75,41626.18,8305.24,10020.53,16392.58,5036.79,7666.74,15245.30,15677.14,11973.60,10617.20,7698.74,6833.83,9440.13,8070.82,9462.10,8775.42,8517.41,8560.94,7072.28,7864.27,10035.77,41124.17,39804.95,42103.87,40768.21,11979.99,12584.98,13825.46,7185.70,8966.87,18049.51,11592.23,12007.53,11661.22,6581.12,8532.79,8728.30,7410.74,7434.44
806,30.60,168.05155,142.03003,,,,ION=[M+Na]+,,,24391.20,4148.13,0.00,15388.15,19413.05,4014.09,4698.55,3379.32,4636.28,3656.69,3993.91,4527.58,0.00,0.00,0.00,0.00,13673.25,12027.34,13195.10,17786.13,3781.39,16212.75,18903.33,20426.64,24391.20,3760.63,2980.80,5011.88,4354.30,5670.51,3278.94,4428.34,4364.31,4135.86,4223.88,3652.75,0.00,0.00,0.00,0.00,15167.29,12304.54,12191.69,20437.32,4373.65,17575.35,18033.68,19501.18,21555.04,4157.78,3836.25,3533.25,4861.16,4694.09,3939.53,4110.54,4550.36,3739.18,4182.40,4220.73,0.00,0.00,0.00,0.00,14537.08,13908.32,17321.75,22107.97,5066.56,20177.86,17362.83,19108.55,19708.20,3690.34,3752.72,3145.43,4112.54,4964.20
807,30.77,306.93429,166.7492,,,,ION=[M+Na]+,,,7725.63,5402.49,0.00,5827.29,5842.48,4859.33,6784.07,4532.34,5050.22,4680.90,5169.41,5410.45,0.00,0.00,0.00,0.00,4460.52,6313.30,6041.48,4039.82,6266.43,5523.63,4482.61,4501.04,6930.31,5500.56,6063.87,5422.59,6098.91,5156.80,5107.12,5015.65,4813.96,5346.46,5930.15,6499.73,0.00,0.00,0.00,0.00,5073.45,6272.05,5735.70,6801.95,5604.19,7095.55,6254.94,7521.44,7725.63,5728.53,5600.83,4475.92,5905.95,5605.53,6172.30,4971.81,5264.40,5462.87,6599.78,5406.67,0.00,0.00,0.00,0.00,4586.65,7323.47,6518.22,6760.85,5308.40,6401.18,4095.09,5229.66,4348.65,4102.27,4898.34,4611.36,6508.14,3955.97
808,30.72,146.06918,194.2775,,,,ION=[M+K]+,,,7648.98,586.01,0.00,5049.83,5041.50,0.00,1672.28,0.00,0.00,1390.69,0.00,0.00,0.00,0.00,0.00,0.00,4121.39,4154.56,3690.50,7198.07,0.00,4376.40,6245.84,6731.07,5595.31,0.00,0.00,1629.10,1347.59,1742.46,0.00,0.00,1687.63,0.00,0.00,1331.08,0.00,0.00,0.00,0.00,4975.55,3818.12,4794.33,7327.30,0.00,0.00,4910.59,5798.28,6204.89,0.00,0.00,1524.27,1781.56,0.00,0.00,0.00,0.00,0.00,0.00,1222.62,0.00,0.00,0.00,0.00,4373.27,3652.47,4843.41,7648.98,1700.81,5113.38,4813.76,4980.91,5727.56,1848.47,0.00,1273.71,0.00,1530.04
809,30.70,603.56536,214.02211,,,,ION=[M+H]+,,,46242.19,8178.29,40823.20,9238.54,12763.70,8359.41,7478.23,7369.38,8880.53,8402.68,8571.60,8820.60,42194.54,28332.71,37662.92,41254.07,9008.18,8559.28,13466.33,3485.33,7558.82,15737.80,12515.34,11723.59,7029.07,7119.86,8222.91,9135.82,6914.03,10144.02,7754.77,8816.35,9072.02,9168.98,7417.44,8469.08,43085.15,41680.78,39538.95,43997.18,5856.50,8650.82,10528.60,6074.92,5827.31,16828.29,13448.62,10033.71,12746.43,9475.34,8569.48,8117.49,5914.17,9681.64,10091.21,10247.67,8650.05,4988.15,6807.00,8563.83,43086.49,46242.19,45553.94,37249.41,11685.77,14096.50,16136.21,3314.02,9194.46,21028.50,10754.69,10521.44,10796.86,8223.18,9314.59,5302.46,8954.07,6997.96
810,30.83,579.55134,196.32983,,,,ION=[M+H]+,,,9718.06,7190.59,706.56,6654.37,5428.57,6676.58,7794.63,7194.52,5595.25,6552.33,8276.88,7131.93,874.58,515.90,980.05,813.61,5998.91,4855.24,5057.69,5279.10,7508.72,3829.57,4585.27,5291.86,4888.93,6193.72,6533.69,7202.99,7725.25,7248.95,6081.00,7883.47,9718.06,9249.97,5915.70,7529.31,358.36,734.51,154.42,0.00,5343.42,7920.84,6306.93,8016.90,6948.52,5387.51,5699.89,5256.85,4637.76,7623.61,6967.35,5483.04,6847.69,6689.97,7139.11,7710.43,8796.25,7833.06,7234.24,7614.51,219.25,2185.63,1211.52,430.95,6652.72,7896.44,8564.66,7959.59,8993.69,6980.35,6435.49,6136.21,6013.13,7255.72,7584.44,6331.12,6355.49,4630.82
