"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","Condition_QC_MeanIntensity","Condition_BLANK_MeanIntensity","Condition_Control_MeanIntensity","Condition_Treatment_MeanIntensity","QC_1_07-Aug-24_10149","QC_1_07-Aug-24_10161","QC_1_07-Aug-24_10173","QC_1_07-Aug-24_10185","QC_1_07-Aug-24_10192","QC_1_08-Aug-24_10204","QC_1_08-Aug-24_10216","B9_PBS_1_08-Aug-24_10218","B9_PBS_2_08-Aug-24_10219","B9_PBS_3_08-Aug-24_10220","B9_PBS_4_08-Aug-24_10221","B9_DMSO_1_08-Aug-24_10223","B9_DMSO_2_08-Aug-24_10224","B9_DMSO_3_08-Aug-24_10225","B9_DMSO_4_08-Aug-24_10226","QC_1_08-Aug-24_10228","B9_Mena_1_08-Aug-24_10230","B9_Mena_2_08-Aug-24_10231","B9_Mena_3_08-Aug-24_10232","B9_Mena_4_08-Aug-24_10233","QC_1_08-Aug-24_10240","QC_1_08-Aug-24_10252","QC_1_08-Aug-24_10266","QC_1_08-Aug-24_10278","QC_1_09-Aug-24_10290","QC_1_09-Aug-24_10302","QC_1_09-Aug-24_10314","QC_1_09-Aug-24_10328","QC_1_09-Aug-24_10335","QC_1_09-Aug-24_10347","QC_1_09-Aug-24_10359","B9_PBS_1_09-Aug-24_10361","B9_PBS_2_09-Aug-24_10362","B9_PBS_3_09-Aug-24_10363","B9_PBS_4_09-Aug-24_10364","B9_DMSO_1_10-Aug-24_10366","B9_DMSO_2_10-Aug-24_10367","B9_DMSO_3_10-Aug-24_10368","B9_DMSO_4_10-Aug-24_10369","QC_1_10-Aug-24_10371","B9_Mena_1_10-Aug-24_10373","B9_Mena_2_10-Aug-24_10374","B9_Mena_3_10-Aug-24_10375","B9_Mena_4_10-Aug-24_10376","QC_1_10-Aug-24_10383","QC_1_10-Aug-24_10395","QC_1_10-Aug-24_10407","QC_1_10-Aug-24_10419","QC_1_10-Aug-24_10431","QC_1_10-Aug-24_10443","QC_1_10-Aug-24_10455","QC_1_11-Aug-24_10467","QC_1_11-Aug-24_10474","QC_1_11-Aug-24_10486","QC_1_11-Aug-24_10498","B9_PBS_1_11-Aug-24_10500","B9_PBS_2_11-Aug-24_10501","B9_PBS_3_11-Aug-24_10502","B9_PBS_4_11-Aug-24_10503","B9_DMSO_1_11-Aug-24_10505","B9_DMSO_2_11-Aug-24_10506","B9_DMSO_3_11-Aug-24_10507","B9_DMSO_4_11-Aug-24_10508","QC_1_11-Aug-24_10510","B9_Mena_1_11-Aug-24_10512","B9_Mena_2_11-Aug-24_10513","B9_Mena_3_11-Aug-24_10514","B9_Mena_4_11-Aug-24_10515","QC_1_12-Aug-24_10526","QC_1_12-Aug-24_10538","QC_1_12-Aug-24_10550","QC_1_12-Aug-24_10562","QC_1_13-Aug-24_10574"
195,174.52,343.22053,173.32645,,,,ION=[M+H]+,,,7503.10,4633.61,4859.88,4986.12,6054.98,4844.13,4804.44,4764.36,4086.29,4729.11,4402.20,4233.27,4232.81,5864.05,5515.71,4706.46,4446.91,4746.09,4105.93,4918.74,4018.81,6501.65,5765.96,7503.10,6014.41,3549.28,5647.35,4535.40,3664.17,5845.91,4636.32,5002.64,6162.39,4479.24,4868.83,4479.68,4933.10,4000.08,4129.10,4980.45,4386.38,5589.89,4866.43,5708.21,4366.55,5498.37,4932.22,6983.22,5147.64,4238.33,4670.87,5776.45,4015.52,3986.69,4716.48,4686.74,4664.80,4948.40,4820.34,4749.71,5125.19,4951.24,4485.03,5395.36,4881.25,5422.05,4665.48,6096.03,5060.21,4692.78,6370.83,7154.37,6095.27,4745.28,4253.30,4813.60,3894.51,4281.98
196,174.83,1353.76064,466.088,,,,ION=[M+H+H2]3+,,,9734.30,7157.39,0.00,5784.97,7486.45,6170.86,4352.56,6285.71,7812.74,9518.12,6330.33,6429.20,0.00,0.00,0.00,0.00,0.00,5963.53,8549.06,6177.22,6955.65,8305.48,8289.84,7592.98,8525.78,7148.88,6706.40,6751.12,8186.51,5645.32,9734.30,5799.92,7631.07,8194.05,8010.40,7057.78,0.00,0.00,0.00,0.00,4597.30,7081.40,8148.68,5682.63,7607.26,5911.86,5717.88,9053.85,6826.13,8796.87,8955.57,7371.26,7371.90,7233.59,8465.92,7413.39,7532.82,6889.81,5151.42,9297.38,0.00,0.00,0.00,0.00,4793.92,5962.55,7417.27,5046.13,6817.01,6886.90,6732.93,8992.90,7000.83,5137.53,5963.91,5313.21,6747.12,8036.65
197,178.78,423.09232,192.25517,,,,ION=[M+H]+,,,13456.62,0.00,6832.82,0.00,166.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3240.63,6370.09,3585.67,3375.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4837.61,10200.27,7868.18,6032.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6771.73,13456.62,9405.57,6849.71,0.00,0.00,0.00,0.00,0.00,0.00,1998.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00
198,179.76,276.07821,160.26782,26.413,"Biotin sulfone","C10H16N2O5S",ION=[M+H]+,,"40720-05-6",8204.55,3615.05,0.00,6023.31,4753.60,2704.40,3500.50,2759.72,3432.77,4224.78,5186.06,3822.16,0.00,0.00,0.00,0.00,6210.67,4893.43,8204.55,8136.00,3877.49,6294.23,3908.12,3753.25,5896.22,3287.55,4186.68,3971.36,4255.34,3199.36,3143.95,3936.16,2643.22,3748.75,3201.50,2606.79,0.00,0.00,0.00,0.00,4354.54,5101.09,7127.25,6109.96,3981.67,4881.33,4001.47,4106.53,2893.64,4199.70,3452.43,3714.61,3970.37,3523.24,3317.11,4593.01,3639.04,3607.49,3586.39,3210.28,0.00,0.00,0.00,0.00,5350.46,5423.46,5020.59,6347.71,4224.49,5627.45,4910.56,5242.89,5527.51,3034.04,3423.23,3203.03,3709.23,3678.81
199,179.86,1554.25430,389.2227,,,,ION=[M+H+H]2+,,,39274.44,3787.64,0.00,19215.30,7401.85,2260.83,3845.37,4337.21,3229.42,2930.89,4708.27,2925.94,0.00,0.00,0.00,0.00,11393.08,4467.26,25762.80,39274.44,3392.03,1873.89,3252.12,12850.61,16936.07,4070.20,3559.24,4207.16,5168.03,4165.89,3095.97,3834.73,3438.27,3511.84,3303.78,4154.78,0.00,0.00,0.00,0.00,12721.73,4928.96,21719.89,35304.59,4156.30,1792.42,2679.41,10698.69,10668.66,3831.42,5023.55,3814.51,4121.64,4633.62,3984.26,5071.12,5270.88,3657.99,3821.48,3933.46,0.00,0.00,0.00,0.00,12451.16,5900.46,21517.64,35141.55,3568.51,1936.17,2300.84,11473.69,12359.56,2758.04,2703.34,3079.88,3636.62,2936.12
200,179.97,1553.75333,388.58997,,,,ION=[M+H+H]2+,,,47982.08,4365.84,0.00,22437.81,8364.78,4541.90,3753.87,4469.61,3622.08,4205.47,4659.57,4419.87,0.00,0.00,0.00,0.00,13741.98,6496.72,29820.01,47982.08,4123.42,3784.06,3108.58,16243.63,17289.93,4356.87,4021.24,4517.89,6162.57,5440.25,4299.61,4837.88,3831.02,3954.00,3924.88,3804.62,0.00,0.00,0.00,0.00,15622.55,5602.04,26600.04,38417.44,4192.19,1699.82,2689.10,11784.04,11963.29,4738.43,4652.46,4750.41,4361.17,5418.76,4206.97,4183.56,3872.22,4290.74,3456.70,4438.16,0.00,0.00,0.00,0.00,14689.43,5886.05,23153.62,41241.76,5137.16,2566.51,2722.54,12410.00,14115.86,4100.63,3931.55,4227.96,4603.33,4027.04
201,180.12,1172.62721,368.48108,,,,ION=[M+H+H]2+,,,5529.34,3495.98,0.00,3290.13,201.44,2427.81,2576.77,2719.43,3226.16,3046.93,3252.62,3424.82,0.00,0.00,0.00,0.00,1955.65,3563.78,3616.68,5529.34,2600.13,0.00,0.00,0.00,0.00,3227.69,2862.84,3696.23,3457.29,4980.56,3908.06,3466.66,3177.23,3979.43,3413.56,3843.93,0.00,0.00,0.00,0.00,0.00,1912.27,3159.37,5018.60,3380.40,0.00,0.00,0.00,0.00,4023.64,4406.06,3259.14,4364.94,4407.35,3212.61,4339.81,3250.57,4037.71,3145.93,4371.71,0.00,0.00,0.00,0.00,2352.74,3778.31,3087.10,5507.70,4232.72,0.00,0.00,2417.29,0.00,3134.55,3391.82,3228.22,3216.87,2659.09
202,180.25,947.70567,197.48203,,,,ION=[M+H]+,,,3098.65,0.00,0.00,1374.93,362.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1200.34,0.00,2173.79,3098.65,0.00,0.00,0.00,1054.32,1176.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1153.00,0.00,1879.12,2238.43,0.00,0.00,0.00,0.00,1154.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,938.06,0.00,1451.20,2366.52,0.00,0.00,0.00,959.19,0.00,0.00,0.00,0.00,0.00,0.00
203,180.63,947.20577,216.26591,,,,ION=[M+H]+,,,17699.31,2096.52,0.00,6925.08,2959.67,2618.46,2267.42,1875.09,2541.05,2949.08,2257.44,1837.65,0.00,0.00,0.00,0.00,5809.23,2250.41,12303.41,17699.31,2530.60,1917.40,1828.50,6927.83,8062.79,2323.39,2060.52,2140.10,2792.24,2722.04,2324.51,1818.70,1237.56,2554.55,3033.69,2215.39,0.00,0.00,0.00,0.00,5449.04,2854.38,12747.76,0.00,2399.91,0.00,0.00,5286.80,4830.26,1929.12,2520.84,2852.14,2537.81,2367.93,2430.73,2510.63,2594.83,0.00,0.00,2061.83,0.00,0.00,0.00,0.00,6676.80,3280.53,0.00,14030.12,2276.82,0.00,0.00,0.00,6662.44,0.00,2154.22,2436.96,0.00,2398.05
204,181.22,179.05827,139.6539,6.654,"Hippuric acid","C9H9NO3",ION=[M+H]+,"C01586","495-69-2",25806.06,6635.45,0.00,19158.72,9004.78,6049.61,6150.91,6353.31,7786.96,8416.41,6751.11,7120.55,0.00,0.00,0.00,0.00,14863.86,16194.54,22948.79,24991.39,7215.11,8421.14,10409.54,10433.55,12378.62,6039.97,6483.33,7157.20,7600.56,6166.93,6896.07,5949.82,4978.67,5581.73,6892.49,6866.34,0.00,0.00,0.00,0.00,15882.99,16670.53,21547.54,25230.74,6896.83,8779.57,7978.45,9022.50,7861.32,7440.80,6889.96,7376.21,5865.78,7859.36,6463.95,8326.68,6899.19,6944.42,5154.62,6427.39,0.00,0.00,0.00,0.00,11894.13,14528.48,19345.56,25806.06,6718.42,7397.43,8990.04,8433.27,7951.90,5766.82,6992.89,5591.34,4797.23,6642.63
205,182.10,693.33113,252.10783,,,,ION=[M+H]+,,,1877.36,1338.01,0.00,690.30,839.49,1338.67,1370.62,1265.59,1877.36,1237.22,1332.48,1168.10,0.00,0.00,0.00,0.00,323.90,894.48,1326.22,0.00,966.29,1077.37,895.39,653.93,1154.25,1247.17,1206.35,1738.51,1422.87,1462.67,1484.30,1224.40,1193.05,846.38,1569.35,1354.44,0.00,0.00,0.00,0.00,0.00,792.55,604.68,848.92,1393.81,191.36,706.39,608.00,787.83,1776.02,1256.97,1346.09,1167.48,1138.16,1657.85,1551.74,1460.93,1010.77,1450.90,1397.12,0.00,0.00,0.00,0.00,421.00,1111.60,812.21,1148.08,1519.31,1049.04,1115.53,574.42,1260.31,869.44,1252.92,1425.19,1043.91,1481.77
206,182.14,470.13300,283.43216,,,,ION=[M+H+H]2+,,,7284.78,0.00,4541.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6697.46,6169.06,5809.96,6814.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4716.31,4893.79,7284.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5755.49,0.00,6354.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
207,182.18,986.02515,340.51657,,,,ION=[M+H+H]2+,,,8756.87,3111.74,0.00,3307.05,0.00,4233.18,3668.13,3336.70,4018.15,3783.95,3629.12,3304.28,0.00,0.00,0.00,0.00,0.00,3955.91,5295.13,8756.87,4232.01,0.00,0.00,0.00,0.00,4014.81,3330.87,5021.29,3615.38,4793.98,0.00,3306.62,3727.06,4044.49,3191.01,3271.45,0.00,0.00,0.00,0.00,0.00,3503.71,3769.54,7858.60,3919.24,0.00,0.00,0.00,0.00,3464.98,4591.72,0.00,3060.39,3380.77,3184.63,4920.89,3327.81,4537.20,0.00,5275.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6544.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3877.10,3071.71,0.00
208,182.61,387.24677,182.55835,21.090,"Gln Leu Lys","C17H33N5O5",ION=[M+H]+,,,11544.08,7902.98,7561.19,8531.41,9417.84,7846.93,7621.52,7523.67,7717.78,8464.53,7890.49,6437.03,8390.80,8027.79,7384.74,7873.89,8553.06,8069.62,9758.55,8813.71,7712.85,8735.33,9631.45,9371.93,9366.26,7968.32,8163.34,7594.01,9950.31,9604.08,8656.94,8132.45,8800.37,7550.00,6900.05,7001.39,6826.99,6674.20,9333.47,6167.38,7873.26,7884.12,8183.07,7526.61,6352.56,8883.71,8165.62,8472.11,7617.72,8393.30,7886.64,8043.33,7792.91,6833.48,7654.17,7779.55,9070.85,8341.50,7074.88,8637.05,7766.40,7568.37,7123.77,7596.55,8026.76,9169.36,9088.62,9430.24,8708.39,11137.49,11149.83,8938.54,11544.08,7946.45,7482.73,7361.44,7668.51,7846.56
209,184.69,129.04263,156.90082,,,,ION=[M+H]+,,,3705.43,2586.04,0.00,1376.82,0.00,0.00,2091.46,0.00,0.00,2564.60,2648.15,2749.37,0.00,0.00,0.00,0.00,1845.66,2796.91,0.00,0.00,2039.88,0.00,0.00,0.00,0.00,2730.25,2459.55,2713.41,2571.18,2951.25,2755.72,2708.22,2398.26,3305.90,3066.87,2952.67,0.00,0.00,0.00,0.00,2444.97,1962.09,0.00,3598.13,3149.67,0.00,0.00,0.00,0.00,3671.04,3467.52,2864.63,3705.43,2503.54,2874.02,3176.61,3200.76,2975.36,1991.71,2781.47,0.00,0.00,0.00,0.00,1651.23,2222.83,0.00,0.00,2816.42,0.00,0.00,0.00,0.00,3058.50,2866.42,2608.19,2372.95,2892.38
210,185.31,947.95811,213.96686,,,,ION=[M+H]+,,,7691.72,0.00,0.00,4137.70,1461.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2969.56,1380.58,5346.90,6767.87,0.00,0.00,0.00,3967.78,4043.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3619.70,0.00,6435.95,6454.92,0.00,0.00,0.00,2078.76,2524.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3749.91,0.00,5235.28,7691.72,0.00,0.00,0.00,1898.08,3029.52,0.00,0.00,0.00,0.00,0.00
211,185.97,103.05494,140.20749,,,,ION=[M+H]+,,,153704.02,76546.09,110030.88,83966.72,92742.13,73562.64,101569.11,58534.20,64028.01,95370.36,52310.69,85155.58,120220.15,142926.80,153704.02,124802.77,94278.52,100314.30,84331.72,82434.23,83633.70,64557.49,125757.36,99159.30,81835.49,76758.79,76963.93,96260.35,71420.20,59246.39,89785.37,63142.34,80168.66,64882.80,71952.51,97829.45,98274.83,94112.54,78492.25,84751.87,67610.41,65273.25,99210.63,75956.92,69035.49,84362.95,96260.52,98930.23,96717.19,84687.04,69334.71,69568.66,79932.48,96875.12,71433.79,92696.48,67332.47,68472.13,64895.03,81359.43,93016.54,116149.39,133922.58,79996.82,75494.25,99732.34,94490.36,68473.70,57544.93,70947.60,84996.51,105671.73,103709.14,60198.57,97050.37,80471.75,80462.96,78278.84
212,187.10,317.12951,172.32985,,,,ION=[M+H]+,,,39436.86,0.00,14543.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19565.65,15225.18,7310.29,9410.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39436.86,18742.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22295.42,20861.42,0.00,21672.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
213,192.08,524.24171,210.20334,,,,ION=[M+H]+,,,5506.57,3071.52,0.00,3703.83,1741.27,3029.50,2566.68,2904.55,2584.51,3295.66,3952.70,3012.00,0.00,0.00,0.00,0.00,3215.12,2752.89,5079.48,3780.54,3367.18,1464.78,1326.40,1939.31,2209.94,2724.43,2613.06,3229.65,3490.07,2755.28,3683.73,2990.35,2540.87,3908.34,3134.96,2199.32,0.00,0.00,0.00,0.00,3033.37,2688.56,4408.06,3564.26,3123.54,1363.59,1086.30,1481.31,1666.32,3617.92,3066.33,2952.28,3525.27,2799.19,3416.58,3614.88,3426.72,2700.19,2704.68,2378.01,0.00,0.00,0.00,0.00,2353.27,3210.39,4853.39,5506.57,3654.54,1956.43,1472.67,2719.76,2208.43,2727.59,2684.00,3201.60,3185.42,2884.68
214,192.46,415.22080,189.6103,,,,ION=[M+H]+,,,2466.57,0.00,0.00,1731.63,1071.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1529.64,1681.43,1747.24,2219.42,0.00,1632.24,1470.01,1617.50,1160.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1665.66,2077.06,2207.31,1884.60,0.00,0.00,0.00,1730.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1632.78,2466.57,1667.82,0.00,0.00,1679.11,2024.80,1543.98,0.00,0.00,0.00,0.00,0.00
215,193.59,1289.58982,382.6469,,,,ION=[M+H+H]2+,,,5313.96,3264.51,0.00,2899.49,4266.67,2621.97,3337.79,2885.47,3621.23,3290.71,3045.90,3550.81,0.00,0.00,0.00,0.00,1791.76,3328.43,5313.96,2265.77,2446.10,4586.46,3933.04,4664.68,5299.41,2843.77,3322.60,3072.37,4754.84,2951.88,3961.95,3905.73,2288.80,3319.41,3089.57,2978.51,0.00,0.00,0.00,0.00,2387.03,2046.48,3506.45,2702.70,3025.81,3640.53,2777.74,4626.04,3696.58,4362.13,3087.70,2983.06,2808.85,4093.79,3472.86,3486.36,3437.91,3946.46,3432.99,3052.82,0.00,0.00,0.00,0.00,1851.69,2261.07,3602.16,3736.37,2674.04,4907.11,3581.22,5136.57,4350.68,3059.39,2960.98,3466.36,3163.49,2982.32
216,194.12,475.29920,198.68732,,,,ION=[M+H]+,,,11350.50,8417.56,6899.35,8551.31,9990.07,7509.97,7160.83,8716.64,9056.76,9490.64,7852.31,7652.33,8389.83,6124.89,5806.20,11303.70,8256.09,8511.36,9165.34,9360.53,8312.21,8728.62,9956.32,11087.77,10563.07,7937.47,7586.03,9988.54,9793.28,8639.31,9274.15,10969.26,11350.50,6586.78,6674.31,7704.69,10203.27,7342.38,6066.41,0.00,8412.95,7322.97,8441.23,8711.85,7327.81,9062.72,9573.59,9296.26,10075.98,8225.27,8446.21,7598.38,8728.40,8276.50,8998.35,7490.13,8753.48,8390.08,7937.18,9832.13,6965.21,7489.33,7138.63,5962.33,8720.39,8268.67,8764.10,8680.23,8020.39,9552.08,10615.49,10387.84,10981.08,9024.81,9023.76,7960.73,7733.21,7426.71
217,195.64,413.21788,194.61667,,,,ION=[M+H]+,,,7041.72,3430.06,0.00,3686.59,6283.31,1834.32,2950.93,2973.15,2593.84,3646.20,2251.89,3243.26,0.00,0.00,0.00,0.00,2283.66,3751.46,4239.55,4949.78,3062.39,5395.81,6475.68,6935.46,6422.45,2162.30,2664.81,3818.74,3636.43,3525.73,3652.64,4207.34,2896.70,3640.35,4072.57,3592.59,0.00,0.00,0.00,0.00,2929.66,4240.75,3860.16,3863.71,3807.00,5035.55,6807.81,5792.32,6826.78,4243.83,3196.82,3869.64,3312.54,4533.81,4089.52,4210.19,3965.50,4206.39,3719.58,3944.97,0.00,0.00,0.00,0.00,2487.37,4232.83,3205.62,4194.58,3532.35,5457.92,6604.86,6603.36,7041.72,2656.19,3146.10,3537.04,3378.20,3136.52
218,195.65,705.50545,198.45049,,,,ION=[M+H]+,,,7734.94,4725.36,0.00,4841.97,2981.54,3417.12,3746.40,3502.27,4503.93,4846.21,4472.60,4045.99,0.00,0.00,0.00,0.00,2787.67,3690.22,7734.94,7688.13,5823.41,3352.07,2833.07,3296.60,4890.67,5375.41,4684.81,4372.32,6512.17,4975.69,5526.81,5598.27,4221.97,4949.80,4739.55,5830.75,0.00,0.00,0.00,0.00,3498.91,3462.22,6363.82,4932.87,5483.63,2328.78,2585.36,2825.92,2978.47,5417.84,4469.85,4382.39,5554.84,5775.76,5016.35,4813.57,5016.83,4080.96,3624.90,5572.51,0.00,0.00,0.00,0.00,3009.20,4427.85,4734.94,5772.86,4847.37,2316.51,2359.68,3291.40,2719.97,3270.59,3914.46,4547.19,4081.25,3822.56
219,195.72,705.36227,198.24052,,,,ION=[M+H]+,,,12511.30,6897.21,0.00,6181.57,4126.84,5451.95,6179.71,9366.13,6625.51,6834.91,7150.92,6928.45,0.00,0.00,0.00,0.00,4515.29,4173.58,12511.30,8891.33,6560.43,4589.44,5706.00,6372.71,6873.01,7260.17,5681.31,6227.40,9821.13,6200.80,8017.02,7749.90,5427.88,7222.90,7167.56,8441.76,0.00,0.00,0.00,0.00,4582.92,6302.90,10866.94,7498.89,7432.60,4162.62,3822.35,4384.50,3838.51,7717.69,8027.96,7909.23,8368.95,8158.49,6256.93,8459.88,6600.14,6470.41,5055.61,7756.82,0.00,0.00,0.00,0.00,0.00,0.00,7192.23,7643.41,6921.47,0.00,3976.98,5795.94,0.00,5024.70,0.00,7203.94,7114.81,6401.13
220,196.09,1234.13464,371.99652,,,,ION=[M+H+H]2+,,,10230.65,4510.64,0.00,4516.09,2512.72,4323.40,0.00,5626.45,5677.86,5220.75,4854.31,5557.87,0.00,0.00,0.00,0.00,2943.88,0.00,10230.65,0.00,5262.77,2987.59,2814.77,4341.08,5338.59,4735.18,4489.24,3717.64,4746.88,5589.38,5249.15,6474.90,4554.74,5460.01,5129.84,6051.38,0.00,0.00,0.00,0.00,3013.63,2677.98,6074.63,5590.75,5651.17,1158.55,0.00,2443.44,1196.36,5882.53,4998.92,5499.81,6322.59,7012.98,4666.12,0.00,3708.42,4495.04,0.00,5613.44,0.00,0.00,0.00,0.00,2724.87,5883.83,7515.04,7537.83,5708.07,0.00,2565.09,3117.85,4189.38,3935.90,0.00,0.00,5268.76,5408.15
221,196.33,1233.63310,371.8078,,,,ION=[M+H+H]2+,,,8776.54,5560.83,0.00,5068.71,3563.30,6297.77,6208.38,5526.24,5658.94,6956.82,5623.39,3988.21,0.00,0.00,0.00,0.00,3116.35,4601.79,7297.94,8776.54,4842.56,0.00,3998.09,4055.75,4814.44,5886.78,4484.87,0.00,6810.97,0.00,6151.25,5507.11,7539.50,6249.58,4913.17,6398.23,0.00,0.00,0.00,0.00,3363.53,2797.31,6622.27,5827.45,6341.81,2782.19,2386.76,3186.52,2613.06,5841.85,6958.82,4606.59,6655.16,8209.76,6237.39,5530.84,5161.64,5083.98,5397.99,5078.25,0.00,0.00,0.00,0.00,0.00,4237.41,8256.77,5927.21,6633.91,4106.05,4534.95,5166.97,5114.77,4901.44,5067.44,6211.28,5450.20,7338.68
222,196.43,1233.88387,371.99738,,,,ION=[M+H+H]2+,,,11855.42,7724.41,0.00,8652.83,5409.65,9645.12,7138.94,0.00,7238.48,7704.86,10303.86,8143.08,0.00,0.00,0.00,0.00,6909.78,6915.95,11639.52,11855.42,7177.90,4777.48,7452.03,6049.06,7554.13,8268.60,8661.48,7547.88,0.00,9664.22,8109.71,7664.48,7516.01,7890.51,6956.32,8473.26,0.00,0.00,0.00,0.00,6345.54,6901.58,8192.71,8713.36,7077.79,4238.53,4892.87,6434.87,4523.73,9031.92,10303.39,8578.26,8869.55,8664.53,8449.99,8163.37,7743.95,7746.96,7249.87,8516.49,0.00,0.00,0.00,0.00,6755.42,8461.12,11156.41,9987.13,7787.02,0.00,5533.81,6405.04,7054.25,7574.32,6572.70,8656.94,8028.48,8682.96
223,196.45,705.21913,198.45201,,,,ION=[M+H]+,,,14352.09,7478.91,0.00,7952.48,4513.15,7032.40,7549.04,10723.87,7360.31,7320.72,7301.09,7242.75,0.00,0.00,0.00,0.00,5447.59,5556.64,14352.09,12405.79,5521.40,4927.73,5028.89,4558.99,7540.85,7901.97,7614.99,5904.22,8487.34,7917.19,7563.07,7112.25,5038.57,6741.65,7301.47,7900.46,0.00,0.00,0.00,0.00,4356.78,4609.62,9198.40,8006.94,8743.22,2441.26,2439.49,3534.56,2483.71,6869.21,8973.72,7734.13,7972.02,10301.71,7952.55,6606.05,6020.61,7569.07,6631.89,6712.65,0.00,0.00,0.00,0.00,5885.50,5723.01,9825.11,10062.23,9292.65,5041.72,5038.82,5707.36,5414.42,5793.88,6228.18,8984.05,7599.34,7199.86
224,196.93,278.16288,173.08208,,,,ION=[M+H]+,,,17627.62,12229.70,0.00,12454.70,11685.66,11489.72,12183.07,12196.93,13288.39,11030.18,10772.37,14387.20,0.00,0.00,0.00,0.00,10790.95,11334.78,13785.46,17627.62,12391.98,13939.16,13306.77,13647.64,13832.86,13309.27,12048.37,10999.83,13220.62,11973.77,13458.81,12287.32,10405.33,10834.91,10706.92,12837.61,0.00,0.00,0.00,0.00,10998.88,10264.10,11683.72,14800.36,12824.06,9080.20,9495.53,10585.58,9683.06,13424.65,14144.18,13221.50,13840.14,12042.82,11917.97,11499.67,12693.05,12320.53,11357.91,10475.86,0.00,0.00,0.00,0.00,10740.78,10315.68,13666.30,13447.82,11805.27,11700.99,11383.77,12089.40,11483.00,12380.43,11882.65,10657.14,13448.54,12740.04
225,197.02,688.16596,295.50354,,,,ION=[M+H+H]2+,,,23857.81,0.00,0.00,8964.57,20155.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8965.56,8819.92,9636.86,9219.75,0.00,19905.97,22276.73,23857.81,22299.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8238.18,10128.80,6932.99,7664.13,0.00,18270.99,20468.92,20042.12,17505.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8289.10,12063.16,7554.08,10062.31,0.00,18685.71,21108.74,19242.41,18203.19,0.00,0.00,0.00,0.00,0.00
