"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","Condition_QC_MeanIntensity","Condition_BLANK_MeanIntensity","Condition_Control_MeanIntensity","Condition_Treatment_MeanIntensity","QC_1_07-Aug-24_10149","QC_1_07-Aug-24_10161","QC_1_07-Aug-24_10173","QC_1_07-Aug-24_10185","QC_1_07-Aug-24_10192","QC_1_08-Aug-24_10204","QC_1_08-Aug-24_10216","B9_PBS_1_08-Aug-24_10218","B9_PBS_2_08-Aug-24_10219","B9_PBS_3_08-Aug-24_10220","B9_PBS_4_08-Aug-24_10221","B9_DMSO_1_08-Aug-24_10223","B9_DMSO_2_08-Aug-24_10224","B9_DMSO_3_08-Aug-24_10225","B9_DMSO_4_08-Aug-24_10226","QC_1_08-Aug-24_10228","B9_Comp_1_08-Aug-24_10235","B9_Comp_2_08-Aug-24_10236","B9_Comp_3_08-Aug-24_10237","B9_Comp_4_08-Aug-24_10238","QC_1_08-Aug-24_10240","QC_1_08-Aug-24_10252","QC_1_08-Aug-24_10266","QC_1_08-Aug-24_10278","QC_1_09-Aug-24_10290","QC_1_09-Aug-24_10302","QC_1_09-Aug-24_10314","QC_1_09-Aug-24_10328","QC_1_09-Aug-24_10335","QC_1_09-Aug-24_10347","QC_1_09-Aug-24_10359","B9_PBS_1_09-Aug-24_10361","B9_PBS_2_09-Aug-24_10362","B9_PBS_3_09-Aug-24_10363","B9_PBS_4_09-Aug-24_10364","B9_DMSO_1_10-Aug-24_10366","B9_DMSO_2_10-Aug-24_10367","B9_DMSO_3_10-Aug-24_10368","B9_DMSO_4_10-Aug-24_10369","QC_1_10-Aug-24_10371","B9_Comp_1_10-Aug-24_10378","B9_Comp_2_10-Aug-24_10379","B9_Comp_3_10-Aug-24_10380","B9_Comp_4_10-Aug-24_10381","QC_1_10-Aug-24_10383","QC_1_10-Aug-24_10395","QC_1_10-Aug-24_10407","QC_1_10-Aug-24_10419","QC_1_10-Aug-24_10431","QC_1_10-Aug-24_10443","QC_1_10-Aug-24_10455","QC_1_11-Aug-24_10467","QC_1_11-Aug-24_10474","QC_1_11-Aug-24_10486","QC_1_11-Aug-24_10498","B9_PBS_1_11-Aug-24_10500","B9_PBS_2_11-Aug-24_10501","B9_PBS_3_11-Aug-24_10502","B9_PBS_4_11-Aug-24_10503","B9_DMSO_1_11-Aug-24_10505","B9_DMSO_2_11-Aug-24_10506","B9_DMSO_3_11-Aug-24_10507","B9_DMSO_4_11-Aug-24_10508","QC_1_11-Aug-24_10510","B9_Comp_1_11-Aug-24_10517","B9_Comp_2_12-Aug-24_10522","B9_Comp_3_12-Aug-24_10523","B9_Comp_4_12-Aug-24_10524","QC_1_12-Aug-24_10526","QC_1_12-Aug-24_10538","QC_1_12-Aug-24_10550","QC_1_12-Aug-24_10562","QC_1_13-Aug-24_10574"
1295,261.20,225.04581,160.46962,,,,ION=[M+H]+,,,3794.11,0.00,0.00,1508.43,1132.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3102.39,0.00,1453.28,0.00,0.00,2409.35,0.00,3707.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3794.11,0.00,1914.66,0.00,0.00,1778.31,0.00,3360.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1827.01,3402.98,0.00,2606.68,0.00,0.00,0.00,0.00,2336.21,0.00,0.00,0.00,0.00,0.00
1296,261.27,245.05204,159.41737,,,,ION=[M+H]+,,,4850.56,0.00,0.00,666.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4850.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3152.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1297,261.01,292.18879,162.14833,,,,ION=[M+H]+,,,2634.67,0.00,0.00,2073.50,2197.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2274.08,2112.38,2344.52,2198.54,0.00,1977.22,2177.53,2182.94,2136.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2130.74,2496.51,2174.21,2634.67,0.00,2260.08,2344.36,2351.58,2011.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2177.88,0.00,1947.93,2390.58,0.00,2552.11,2165.64,2061.13,2142.92,0.00,0.00,0.00,0.00,0.00
1298,262.12,497.19530,191.99403,,,,ION=[M+H]+,,,6575.49,0.00,0.00,5785.12,5898.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6575.49,5401.54,4586.77,4435.72,0.00,5163.09,5680.50,6265.14,6157.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6563.24,6340.06,6284.97,6170.54,0.00,6534.42,5523.74,6179.65,5985.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6219.33,6108.06,5897.43,4838.28,0.00,5635.57,5499.21,6067.36,6094.68,0.00,0.00,0.00,0.00,0.00
1299,262.68,511.21131,194.70508,,,,ION=[M+H]+,,,3855.31,0.00,0.00,3013.87,3136.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2854.52,3137.37,3177.87,2702.35,0.00,2939.40,2994.80,3020.54,2732.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2760.57,3356.43,3229.21,2551.42,0.00,3500.70,3043.12,3056.65,3855.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3252.92,2838.04,3198.00,3107.75,0.00,3271.65,2747.45,3257.14,3216.28,0.00,0.00,0.00,0.00,0.00
1300,261.02,186.01520,133.8891,,,,ION=[M+H]+,,,1257.80,0.00,0.00,246.17,444.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,915.80,0.00,0.00,0.00,0.00,1104.91,1173.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,780.48,0.00,0.00,896.85,0.00,0.00,901.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1257.80,0.00,0.00,0.00,1255.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1301,262.54,256.23998,176.99979,27.258,"Isopalmitic acid","C16H32O2",ION=[M+H]+,"0","4669-02-7",3230.41,0.00,0.00,2172.43,1778.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2631.96,2477.14,2312.39,2560.57,0.00,0.00,2748.71,3230.41,3055.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2444.17,2824.73,2427.02,3080.77,0.00,0.00,0.00,2186.85,2862.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2660.55,0.00,0.00,2649.87,0.00,0.00,2318.39,2402.29,2541.91,0.00,0.00,0.00,0.00,0.00
1302,264.50,569.11195,216.63045,,,,ION=[M+H]+,,,13247.51,0.00,0.00,7541.86,9623.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6162.63,8211.64,10102.22,9255.02,0.00,10916.90,13247.51,11838.46,9376.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7226.12,6583.84,7446.13,7047.06,0.00,9788.91,6644.32,10702.55,8645.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6520.07,6069.89,8187.36,7690.39,0.00,10536.78,6852.48,9525.34,7401.76,0.00,0.00,0.00,0.00,0.00
1303,265.61,392.21805,187.39297,,,,ION=[M+H]+,,,1023.16,0.00,0.00,748.19,704.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,783.36,710.42,902.64,687.20,0.00,722.08,702.16,773.86,1023.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,569.83,702.32,665.31,791.40,0.00,640.92,583.20,903.84,721.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,735.31,658.21,1005.19,767.15,0.00,962.53,0.00,752.70,668.49,0.00,0.00,0.00,0.00,0.00
1304,263.26,148.04133,125.78734,,,,ION=[M+H]+,,,694.69,0.00,0.00,72.93,164.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,694.69,0.00,0.00,0.00,679.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,473.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.52,0.00,0.00,0.00,0.00,409.15,415.66,0.00,0.00,0.00,0.00,0.00
1305,264.43,284.27123,183.0471,,,,ION=[M+H]+,,,1551.05,0.00,0.00,665.15,481.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,856.28,988.74,1215.17,0.00,0.00,0.00,0.00,1023.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1201.85,1495.74,1252.23,0.00,0.00,0.00,0.00,1551.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,971.82,0.00,0.00,1015.14,951.93,1232.74,0.00,0.00,0.00,0.00,0.00
1306,265.78,478.21757,206.79294,,,,ION=[M+H]+,,,2031.12,0.00,0.00,0.00,1284.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1379.59,1996.92,1533.50,2031.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1127.87,0.00,1096.21,1287.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1080.97,1511.62,1056.13,1311.62,0.00,0.00,0.00,0.00,0.00
1307,266.79,424.24608,197.85849,,,,ION=[M+H]+,,,64724.73,0.00,0.00,0.00,53312.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56528.23,58415.00,54015.88,43038.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64724.73,54892.04,62772.64,42632.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56194.11,49026.09,55193.90,42317.54,0.00,0.00,0.00,0.00,0.00
1308,266.79,322.17796,200.1027,,,,ION=[M+H]+,,,39601.38,0.00,0.00,0.00,32119.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33716.82,34235.13,32725.75,24174.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39171.59,32930.83,39601.38,24701.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34381.77,31344.37,32717.35,25735.17,0.00,0.00,0.00,0.00,0.00
1309,267.30,583.12803,218.60744,,,,ION=[M+H]+,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1310,268.34,341.14650,188.09816,,,,ION=[M+H]+,,,897.66,0.00,0.00,0.00,74.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,897.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1311,268.37,175.06328,178.96613,,,,ION=[M+H]+,,,26534.37,0.00,0.00,17509.35,23337.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14224.97,15635.87,25460.90,20150.43,0.00,24932.34,25147.32,24450.15,21236.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12480.69,15423.67,23477.75,18436.34,0.00,24267.48,20223.69,26534.37,21610.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11077.85,17083.90,19739.43,16920.41,0.00,23618.84,21852.15,25784.20,20395.16,0.00,0.00,0.00,0.00,0.00
1312,266.63,469.30359,211.55939,,,,ION=[M+H]+,,,10604.53,0.00,0.00,0.00,5592.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2766.96,3671.85,2510.93,3749.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7079.28,5315.67,6573.04,5186.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5741.41,10604.53,9051.96,4863.34,0.00,0.00,0.00,0.00,0.00
1313,267.75,438.22487,202.65195,,,,ION=[M+H]+,,,5249.08,0.00,0.00,0.00,3321.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4128.49,3945.81,3134.69,2383.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5249.08,2288.57,3127.62,2351.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4445.19,3379.91,3337.42,2085.98,0.00,0.00,0.00,0.00,0.00
1314,267.96,493.20459,210.00552,,,,ION=[M+H]+,,,61660.85,0.00,0.00,42810.94,43973.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38891.89,41049.35,61660.85,59753.86,0.00,45426.61,52119.71,51394.97,50172.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34560.28,37141.40,47542.84,41711.02,0.00,44652.69,38162.99,46017.92,41350.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30443.52,34756.11,47443.76,38776.40,0.00,44801.18,35508.40,40853.20,37222.26,0.00,0.00,0.00,0.00,0.00
1315,268.32,175.06329,138.04599,,,,ION=[M+H]+,,,10259.51,0.00,0.00,5234.39,8044.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3473.63,4624.46,7828.74,6304.50,0.00,8831.51,8983.37,10043.55,6023.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4592.88,4687.17,6237.01,5776.06,0.00,9243.58,7338.56,10259.51,6935.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3069.76,4824.40,5985.72,5408.30,0.00,8545.87,6679.17,7803.24,5852.24,0.00,0.00,0.00,0.00,0.00
1316,268.35,334.09868,172.85703,12.622,"Penicillin G Potassium (Benzylpenicillin)","C16H18N2O4S",ION=[M+H]+,,,34886.78,0.00,0.00,22249.50,30339.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16445.80,18938.47,30926.30,28930.74,0.00,33642.20,34886.78,34161.80,29126.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16214.34,19267.00,28381.88,21273.92,0.00,31587.08,27821.44,32253.84,26043.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17693.05,19903.26,24693.18,24326.11,0.00,29582.06,29454.42,30450.33,25064.97,0.00,0.00,0.00,0.00,0.00
1317,266.70,304.17719,180.16235,,,,ION=[M+H]+,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1318,267.05,252.13580,202.18349,,,,ION=[M+H]+,,,11154.44,0.00,0.00,0.00,8296.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9068.99,11154.44,7499.08,6145.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9772.93,8142.95,10722.72,6813.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8287.73,8496.50,7805.45,5653.94,0.00,0.00,0.00,0.00,0.00
1319,268.78,527.20511,197.60567,,,,ION=[M+H]+,,,7358.83,0.00,0.00,6154.26,5765.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6744.86,5738.16,4969.40,5725.00,0.00,5540.15,5872.63,5527.35,4893.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7174.87,7358.83,6374.27,5660.74,0.00,5919.94,5295.39,6705.27,5333.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5728.15,6737.83,5752.35,5886.71,0.00,5774.12,5808.36,5987.71,6523.06,0.00,0.00,0.00,0.00,0.00
1320,268.32,159.03545,180.22435,,,,ION=[M+H]+,,,35947.05,0.00,0.00,23608.83,31115.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17763.57,20419.60,33293.57,27837.92,0.00,32978.04,35240.22,35947.05,29751.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17347.46,22423.84,27492.59,24347.11,0.00,30661.25,29442.58,33684.79,26352.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19178.98,21873.95,25464.87,25862.50,0.00,30263.64,26700.04,33657.83,28704.65,0.00,0.00,0.00,0.00,0.00
1321,267.20,764.16788,254.61366,,,,ION=[M+H]+,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1322,268.16,159.03555,128.9692,,,,ION=[M+H]+,,,11061.00,0.00,0.00,6009.23,8828.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3852.15,4468.44,8066.60,7252.25,0.00,9063.88,9886.90,10367.94,7891.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4285.80,5911.07,8211.10,8009.40,0.00,11061.00,8062.07,10380.29,6510.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3259.00,5503.97,6877.19,6413.78,0.00,8346.89,6818.60,10169.56,7381.21,0.00,0.00,0.00,0.00,0.00
1323,271.46,245.05206,155.19878,,,,ION=[M+H]+,,,7996.85,0.00,0.00,4528.74,4650.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4846.03,7809.85,3991.80,0.00,0.00,3408.24,5564.29,3187.10,6353.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4931.47,6752.66,0.00,4431.28,0.00,3498.84,4339.05,4365.44,6524.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4216.99,7996.85,4112.75,5255.14,0.00,3965.24,4837.62,3534.07,6226.45,0.00,0.00,0.00,0.00,0.00
1324,275.84,268.08837,166.893,3.520,"Phe-Cys","C12H16N2O3S",ION=[M+H]+,,"129078-69-9",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1325,276.24,225.04575,160.24733,,,,ION=[M+H]+,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1326,276.06,462.22245,203.60074,,,,ION=[M+H]+,,,9874.11,0.00,0.00,0.00,6213.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8717.92,9478.89,9874.11,6173.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5560.54,5246.50,5447.83,4217.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5737.96,5168.75,4719.88,4214.37,0.00,0.00,0.00,0.00,0.00
1327,276.06,457.26746,207.48058,,,,ION=[M+H]+,,,12180.68,0.00,0.00,0.00,9676.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12180.68,11571.77,10042.13,7966.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11939.21,9085.66,11927.81,8760.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9769.79,8561.43,8721.65,5593.10,0.00,0.00,0.00,0.00,0.00
1328,277.23,446.22781,203.91905,,,,ION=[M+H]+,,,4743.54,0.00,0.00,0.00,2978.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3596.28,3752.80,4743.54,3935.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2733.43,2291.87,3140.41,2443.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3485.37,2563.75,3051.78,0.00,0.00,0.00,0.00,0.00,0.00
